action,observation.state,timestamp,frame_index,episode_index,index,task_index
"[-16.835165    4.087912  -12.439561   -1.3186814 -81.71429   -68.52747
  28.       ]","[-17.85045      9.391863    27.125454    -0.38853115 -81.308
 -68.05402     27.312727  ]",31.633333,949,0,949,0
"[-16.835165    4.2637362 -11.296703   -1.4065934 -81.89011   -68.52747
  28.       ]","[-17.822557    9.042829   26.435839   -0.3868103 -81.30323   -68.07441
  27.312727 ]",31.666666,950,0,950,0
"[-16.835165    4.2637362 -10.681318   -1.7582418 -81.8022    -68.52747
  28.       ]","[-17.789959    8.7092285  25.748438   -0.3943634 -81.29886   -68.09578
  27.312727 ]",31.7,951,0,951,0
"[-16.747253    4.2637362 -10.241758   -3.1648352 -81.8022    -68.52747
  28.       ]","[-17.759094     8.44007     25.167475    -0.40863037 -81.29735
 -68.11421     27.312727  ]",31.733334,952,0,952,0
"[-16.21978     4.175824  -10.065934   -5.3626375 -81.8022    -68.52747
  28.       ]","[-17.72016      8.138829    24.477417    -0.43165419 -81.29825
 -68.13547     27.312727  ]",31.766666,953,0,953,0
"[-15.516483   4.175824  -9.978022  -8.263737 -81.89011  -68.52747
  28.      ]","[-17.689117     7.919001    23.94176     -0.45412698 -81.30419
 -68.15226     27.312727  ]",31.8,954,0,954,0
"[-15.076923   3.912088  -9.89011  -11.78022  -81.8022   -68.43956
  28.      ]","[-17.650692     7.669878    23.295448    -0.49065483 -81.31575
 -68.17198     27.312727  ]",31.833334,955,0,955,0
"[-14.813187    3.4725275  -9.89011   -14.4175825 -81.71429   -68.43956
  28.       ]","[-17.613953     7.4546723   22.70173     -0.54333156 -81.32842
 -68.1898      27.312727  ]",31.866667,956,0,956,0
"[-14.6373625   3.032967   -9.89011   -16.087912  -81.45055   -68.52747
  28.       ]","[-17.567316     7.232158    22.05704     -0.63898724 -81.34428
 -68.2087      27.312727  ]",31.9,957,0,957,0
"[-14.6373625   2.5934067  -9.89011   -16.351648  -81.36264   -68.52747
  28.       ]","[-17.504402    7.0052323  21.368292   -0.8112335 -81.36328   -68.228096
  27.312727 ]",31.933332,958,0,958,0
"[-14.6373625   2.2417583  -9.89011   -16.351648  -81.62637   -68.52747
  28.       ]","[-17.439974    6.8221154  20.79646    -1.0303328 -81.37976   -68.243416
  27.312727 ]",31.966667,959,0,959,0
"[-14.6373625   1.978022   -9.978022  -16.351648  -81.62637   -68.52747
  28.       ]","[-17.349976    6.6104927  20.137354   -1.3802762 -81.398155  -68.260124
  27.312727 ]",32.0,960,0,960,0
"[-14.6373625   1.8901099  -9.978022  -16.351648  -81.8022    -68.43956
  28.       ]","[-17.248575    6.40127    19.500242   -1.8205092 -81.41329   -68.27695
  27.312727 ]",32.033333,961,0,961,0
"[-14.6373625   1.8901099  -9.978022  -16.43956   -81.8022    -68.43956
  28.       ]","[-17.14785     6.207031   18.933353   -2.2908614 -81.42488   -68.291176
  27.312727 ]",32.066666,962,0,962,0
"[-14.461538    1.8021978 -10.153846  -16.43956   -81.8022    -68.17583
  28.       ]","[-17.043242    6.011085   18.388945   -2.8037348 -81.43575   -68.30544
  27.312727 ]",32.1,963,0,963,0
"[-13.758242    1.8021978 -10.241758  -16.43956   -81.8022    -68.08791
  28.       ]","[-16.954033    5.8465624  17.953354   -3.254564  -81.44501   -68.31629
  27.312727 ]",32.133335,964,0,964,0
"[-12.          1.8021978 -10.153846  -16.43956   -81.89011   -68.
  28.       ]","[-16.817247    5.5997367  17.331116   -3.954434  -81.46048   -68.33115
  27.312727 ]",32.166668,965,0,965,0
"[-10.857142    1.8021978 -10.241758  -16.43956   -81.8022    -67.73627
  28.       ]","[-16.735924    5.4532638  16.976175   -4.382731  -81.470566  -68.33854
  27.312727 ]",32.2,966,0,966,0
"[ -9.89011     1.8021978 -10.4175825 -16.351648  -81.8022    -67.56044
  28.       ]","[-16.615625    5.243388   16.489206   -5.0056033 -81.4858    -68.34578
  27.312727 ]",32.233334,967,0,967,0
"[ -9.010989    1.7142857 -10.857142  -16.351648  -81.8022    -67.47253
  28.       ]","[-16.483252    5.0395837  16.03163    -5.6258984 -81.50167   -68.348625
  27.312727 ]",32.266666,968,0,968,0
"[ -8.043956    1.2747253 -11.208791  -16.351648  -81.89011   -67.38461
  28.       ]","[-16.33879     4.8561406  15.635075   -6.1903043 -81.51703   -68.347946
  27.312727 ]",32.3,969,0,969,0
"[ -7.252747    1.0109891 -11.296703  -16.351648  -81.8022    -67.47253
  28.       ]","[-16.18042     4.6934667  15.292595   -6.6988287 -81.53078   -68.342
  27.312727 ]",32.333332,970,0,970,0
"[ -6.5494504   0.9230769 -11.208791  -16.351648  -81.71429   -67.38461
  28.       ]","[-15.998079    4.5353208  14.97189    -7.194434  -81.54433   -68.32879
  27.312727 ]",32.366665,971,0,971,0
"[ -5.5824175    0.74725276 -11.208791   -16.351648   -81.71429
 -67.38461     28.        ]","[-15.7499895   4.3545017  14.622612   -7.76296   -81.560234  -68.3068
  27.312727 ]",32.4,972,0,972,0
"[ -5.054945    0.5714286 -11.208791  -16.43956   -81.62637   -67.38461
  28.       ]","[-15.465555    4.1758246  14.306701   -8.309089  -81.57611   -68.27983
  27.312727 ]",32.433334,973,0,973,0
"[ -4.967033    0.5714286 -11.208791  -16.879122  -81.71429   -67.47253
  28.       ]","[-15.197708    4.0257006  14.063567   -8.753713  -81.588585  -68.254326
  27.312727 ]",32.466667,974,0,974,0
"[ -4.967033     0.48351648 -11.208791   -16.967033   -81.71429
 -67.47253     28.        ]","[-14.849511    3.8490696  13.801228   -9.256702  -81.60212   -68.221375
  27.312727 ]",32.5,975,0,975,0
"[ -4.967033     0.30769232 -11.208791   -17.054945   -81.36264
 -67.47253     28.        ]","[-14.559251    3.7138684  13.615793   -9.627601  -81.611115  -68.194435
  27.312727 ]",32.533333,976,0,976,0
"[ -4.967033     0.21978022 -11.120879   -17.758242   -80.92308
 -67.38461     28.        ]","[-14.190114   3.552867  13.411254 -10.055542 -81.620575 -68.16086
  27.312727]",32.566666,977,0,977,0
"[ -4.879121     0.13186814 -10.769231   -18.197802   -79.25275
 -66.94505     28.        ]","[-13.738688   3.367629  13.194104 -10.532828 -81.63024  -68.12187
  27.312727]",32.6,978,0,978,0
"[-5.05494499e+00 -4.39560451e-02 -1.04175825e+01 -1.81978016e+01
 -7.64395599e+01 -6.54505463e+01  2.80000000e+01]","[-13.374781   3.224297  13.03914  -10.893614 -81.63615  -68.09107
  27.312727]",32.633335,979,0,979,0
"[ -5.5824175  -0.6593407 -10.065934  -18.021978  -71.86813   -62.197803
  28.       ]","[-12.940433    3.0566058  12.870783  -11.304127  -81.63823   -68.055115
  27.312727 ]",32.666668,980,0,980,0
"[ -5.5824175   -0.83516484  -9.978022   -17.846153   -67.2967
 -58.153847    28.        ]","[-12.574661    2.9171014  12.739171  -11.642388  -81.630775  -68.02344
  27.312727 ]",32.7,981,0,981,0
"[ -5.5824175  -1.0109891  -9.978022  -17.582418  -63.34066   -54.197803
  28.       ]","[-12.146616    2.7540128  12.591053  -12.033641  -81.587265  -67.97714
  27.312727 ]",32.733334,982,0,982,0
"[ -5.5824175  -1.0989012  -9.978022  -17.23077   -61.23077   -50.945053
  28.       ]","[-11.824722    2.6290092  12.480347  -12.327084  -81.51163   -67.921616
  27.312727 ]",32.766666,983,0,983,0
"[ -5.5824175  -1.3626374  -9.978022  -16.879122  -59.032967  -47.78022
  28.       ]","[-11.421247   2.463956  12.338843 -12.694855 -81.32576  -67.79967
  27.312727]",32.8,984,0,984,0
"[ -5.5824175  -1.4505495 -10.065934  -16.791208  -58.065933  -44.615383
  28.       ]","[-11.094805    2.3210454  12.220604  -12.99146   -81.07088   -67.62559
  27.312727 ]",32.833332,985,0,985,0
"[ -5.4065933  -1.5384616 -10.065934  -16.791208  -57.714287  -41.0989
  28.       ]","[-10.671328    2.1239917  12.063682  -13.369921  -80.5618    -67.25373
  27.312727 ]",32.866665,986,0,986,0
"[ -5.3186812  -1.5384616 -10.065934  -16.791208  -57.53846   -38.46154
  28.       ]","[-10.3763895   1.9773827  11.952384  -13.626539  -80.07608   -66.87326
  27.312727 ]",32.9,987,0,987,0
"[ -5.142857   -1.5384616 -10.065934  -16.791208  -57.53846   -35.296703
  28.       ]","[-10.094315    1.8300667  11.844635  -13.86372   -79.50469   -66.39838
  27.312727 ]",32.933334,988,0,988,0
"[ -5.142857   -1.5384616 -10.065934  -16.791208  -57.53846   -33.186813
  28.       ]","[ -9.825999    1.6813909  11.741604  -14.082642  -78.8623    -65.8275
  27.312727 ]",32.966667,989,0,989,0
"[ -5.142857   -1.5384616 -10.065934  -16.879122  -57.53846   -31.604395
  28.       ]","[ -9.5451      1.5203624  11.634589  -14.303343  -78.09648   -65.09002
  27.312727 ]",33.0,990,0,990,0
"[ -5.142857   -1.5384616 -10.065934  -16.879122  -57.626373  -31.252747
  28.       ]","[ -9.255628    1.3475589  11.524522  -14.521628  -77.21706   -64.16059
  27.312727 ]",33.033333,991,0,991,0
"[ -5.054945   -1.5384616 -10.065934  -16.879122  -57.626373  -31.252747
  28.       ]","[ -9.00061     1.1912075  11.42863   -14.706964  -76.37402   -63.18567
  27.312727 ]",33.066666,992,0,992,0
"[ -5.054945   -1.5384616 -10.065934  -16.791208  -57.626373  -31.252747
  28.       ]","[ -8.757627    1.0386635  11.338027  -14.876268  -75.51384   -62.108204
  27.312727 ]",33.1,993,0,993,0
"[ -4.7912087  -1.5384616 -10.065934  -16.791208  -57.45055   -30.637363
  28.       ]","[ -8.506886    0.8785663  11.245608  -15.045513  -74.579254  -60.848972
  27.312727 ]",33.133335,994,0,994,0
"[ -3.912088   -1.5384616 -10.065934  -16.791208  -57.45055   -30.637363
  28.       ]","[ -8.304563     0.74813765  11.171702   -15.178443   -73.79084
 -59.729885    27.312727  ]",33.166668,995,0,995,0
"[ -3.1208792  -1.5384616 -10.065934  -16.791208  -57.45055   -30.54945
  28.       ]","[ -8.11271      0.62162495  11.101882   -15.301276   -73.01274
 -58.580643    27.312727  ]",33.2,996,0,996,0
"[ -2.2417583  -1.5384616 -10.065934  -16.791208  -57.274727  -30.54945
  28.       ]","[ -7.8954716    0.47885707  11.0246105  -15.434994   -72.11264
 -57.200893    27.312727  ]",33.233334,997,0,997,0
"[ -1.6263736  -1.5384616 -10.153846  -16.703297  -56.747253  -30.54945
  28.       ]","[ -7.7030683    0.35339808  10.9577675  -15.547791   -71.299866
 -55.922268    27.312727  ]",33.266666,998,0,998,0
"[ -1.4505495  -1.5384616 -10.4175825 -16.703297  -55.868134  -30.461538
  28.       ]","[ -7.5078635    0.23314674  10.894902   -15.650898   -70.512054
 -54.64837     27.312727  ]",33.3,999,0,999,0
"[ -1.1868132  -1.5384616 -10.4175825 -16.703297  -53.494507  -30.373627
  28.       ]","[ -7.2892046    0.11016241  10.831303   -15.753132   -69.68822
 -53.285507    27.312727  ]",33.333332,1000,0,1000,0
"[ -0.83516484  -1.5384616  -10.241758   -16.703297   -49.802197
 -29.758242    28.        ]","[-7.0754266e+00  2.5834187e-03  1.0776847e+01 -1.5839039e+01
 -6.8952248e+01 -5.2053833e+01  2.7312727e+01]",33.366665,1001,0,1001,0
"[ -0.9230769  -1.5384616 -10.241758  -16.703297  -43.736263  -28.087912
  28.       ]","[ -6.848888    -0.09974716  10.727701   -15.916774   -68.23877
 -50.852043    27.312727  ]",33.4,1002,0,1002,0
"[ -1.0109891  -1.5384616 -10.153846  -16.703297  -37.142857  -25.626373
  28.       ]","[ -6.6138577   -0.19572116  10.684728   -15.987812   -67.537636
 -49.686474    27.312727  ]",33.433334,1003,0,1003,0
"[ -1.0989012  -1.5384616 -10.065934  -16.703297  -32.21978   -23.164835
  28.       ]","[ -6.3904057   -0.27877808  10.650008   -16.047203   -66.8852
 -48.650146    27.312727  ]",33.466667,1004,0,1004,0
"[ -1.1868132  -1.5384616 -10.065934  -16.703297  -26.681318  -20.
  28.       ]","[ -6.1000295  -0.3786816  10.609944  -16.115595  -66.0045    -47.369827
  27.312727 ]",33.5,1005,0,1005,0
"[ -1.1868132  -1.5384616 -10.153846  -16.703297  -23.164835  -17.714285
  28.       ]","[ -5.8921256   -0.44600686  10.583315   -16.159956   -65.30336
 -46.47054     27.312727  ]",33.533333,1006,0,1006,0
"[ -1.0989012  -1.5384616 -10.153846  -16.791208  -20.703297  -15.604396
  28.       ]","[ -5.6230216   -0.52770406  10.550669   -16.212421   -64.263565
 -45.303463    27.312727  ]",33.566666,1007,0,1007,0
"[ -1.0989012  -1.5384616 -10.153846  -16.791208  -19.56044   -14.021978
  28.       ]","[ -5.398808    -0.59271103  10.5237875  -16.25283    -63.260166
 -44.30142     27.312727  ]",33.6,1008,0,1008,0
"[ -1.0109891  -1.5384616 -10.153846  -16.791208  -18.593407  -13.230769
  28.       ]","[ -5.142676  -0.664802  10.493793 -16.296227 -61.910122 -43.086403
  27.312727]",33.633335,1009,0,1009,0
"[ -1.0109891  -1.5384616 -10.153846  -16.791208  -18.065933  -12.879121
  28.       ]","[ -4.8947425  -0.7320729  10.465722  -16.33573   -60.401333  -41.83007
  27.312727 ]",33.666668,1010,0,1010,0
"[ -1.0109891  -1.5384616 -10.241758  -16.791208  -16.835165  -12.791209
  28.       ]","[ -4.672337   -0.7901046  10.442042  -16.36985   -58.887413  -40.633892
  27.312727 ]",33.7,1011,0,1011,0
"[ -1.0109891  -1.5384616 -10.4175825 -16.703297  -14.989011  -12.791209
  28.       ]","[ -4.4951215  -0.8354708  10.423578  -16.396366  -57.557858  -39.615658
  27.312727 ]",33.733334,1012,0,1012,0
"[ -1.0109891  -1.5384616 -10.505494  -16.703297  -11.560439  -12.703297
  28.       ]","[ -4.287598    -0.88645935  10.402836   -16.426308   -55.905212
 -38.376804    27.312727  ]",33.766666,1013,0,1013,0
"[ -1.0109891  -1.5384616 -10.505494  -16.703297   -7.6043954 -12.791209
  28.       ]","[ -4.0730453  -0.9377198  10.382658  -16.456188  -54.06468   -37.029327
  27.312727 ]",33.8,1014,0,1014,0
"[ -1.0989012  -1.5384616 -10.505494  -16.703297   -4.2637362 -12.703297
  28.       ]","[ -3.914668   -0.9745947  10.3690405 -16.47738   -52.62219   -35.997417
  27.312727 ]",33.833332,1015,0,1015,0
"[ -1.0989012   -1.5384616  -10.4175825  -16.703297    -0.74725276
 -12.703297    28.        ]","[ -3.732775   -1.016079   10.3559265 -16.500633  -50.863773  -34.774628
  27.312727 ]",33.866665,1016,0,1016,0
"[ -1.0989012  -1.5384616 -10.4175825 -16.703297    1.978022  -12.703297
  28.       ]","[ -3.5451438  -1.0579915  10.346136  -16.52292   -48.91356   -33.477978
  27.312727 ]",33.9,1017,0,1017,0
"[ -1.1868132  -1.5384616 -10.4175825 -16.703297    4.2637362 -12.703297
  28.       ]","[ -3.3815932  -1.0939078  10.340446  -16.541162  -47.05612   -32.313732
  27.312727 ]",33.933334,1018,0,1018,0
"[ -1.3626374  -1.5384616 -10.4175825 -16.703297    6.285714  -12.703297
  28.       ]","[ -3.2267716  -1.1272408  10.337155  -16.557533  -45.13716   -31.185778
  27.312727 ]",33.966667,1019,0,1019,0
"[ -1.4505495  -1.5384616 -10.4175825 -16.703297    8.483517  -12.439561
  28.       ]","[ -3.0701144  -1.1607708  10.335116  -16.573511  -42.989357  -30.008461
  27.312727 ]",34.0,1020,0,1020,0
"[ -1.5384616  -1.5384616 -10.4175825 -16.703297    9.89011   -11.4725275
  28.       ]","[ -2.9556758  -1.1847286  10.334348  -16.584566  -41.290462  -29.135462
  27.312727 ]",34.033333,1021,0,1021,0
"[ -1.6263736  -1.5384616 -10.505494  -16.703297   11.120879   -9.626373
  28.       ]","[ -2.8184214  -1.2136562  10.334246  -16.597435  -39.035297  -28.04757
  27.312727 ]",34.066666,1022,0,1022,0
"[ -1.6263736  -1.5384616 -10.4175825 -16.703297   11.912087   -7.6923075
  28.       ]","[ -2.7113047  -1.2363155  10.334743  -16.6072    -37.09058   -27.16707
  27.312727 ]",34.1,1023,0,1023,0
"[ -1.7142857  -1.5384616 -10.4175825 -16.703297   12.351648   -6.021978
  28.       ]","[ -2.5950372  -1.2611163  10.336047  -16.617695  -34.76238   -26.169823
  27.312727 ]",34.133335,1024,0,1024,0
"[ -1.7142857  -1.5384616 -10.505494  -16.703297   12.175824   -4.967033
  28.       ]","[ -2.4915035  -1.2841018  10.33842   -16.626944  -32.414024  -25.208519
  27.312727 ]",34.166668,1025,0,1025,0
"[ -1.8021978  -1.5384616 -10.505494  -16.615385   11.560439   -4.879121
  28.       ]","[ -2.413661   -1.3019886  10.341112  -16.634148  -30.425009  -24.408323
  27.312727 ]",34.2,1026,0,1026,0
"[ -1.8901099  -1.5384616 -10.593407  -16.615385   11.384615   -4.879121
  28.       ]","[ -2.330094   -1.3214935  10.344593  -16.641575  -28.08737   -23.464577
  27.312727 ]",34.233334,1027,0,1027,0
"[ -2.1538463  -1.5384616 -10.593407  -16.263737   10.857142   -4.879121
  28.       ]","[ -2.2727559  -1.3357635  10.347496  -16.646763  -26.312155  -22.736088
  27.312727 ]",34.266666,1028,0,1028,0
"[ -2.1538463  -1.5384616 -10.593407  -14.065934    9.626373   -4.967033
  28.       ]","[ -2.2063959  -1.3527188  10.352044  -16.652721  -24.049124  -21.785685
  27.312727 ]",34.3,1029,0,1029,0
"[ -2.0659342  -1.6263736 -10.593407   -9.054945    8.21978    -4.967033
  28.       ]","[ -2.1454885  -1.3692459  10.358136  -16.657257  -21.690767  -20.769289
  27.312727 ]",34.333332,1030,0,1030,0
"[ -2.0659342  -1.5384616 -10.593407   -3.4285715   7.6043954  -4.967033
  28.       ]","[ -2.102597   -1.3825437  10.364649  -16.658741  -19.74868   -19.913094
  27.312727 ]",34.366665,1031,0,1031,0
"[ -2.0659342  -1.6263736 -10.593407    0.          7.428571   -4.967033
  28.       ]","[ -2.0702975  -1.3939651  10.371427  -16.652246  -18.041399  -19.147245
  27.312727 ]",34.4,1032,0,1032,0
"[ -2.0659342  -1.6263736 -10.593407    2.1978023   7.5164833  -4.967033
  28.       ]","[ -2.0417235  -1.4055566  10.37951   -16.609108  -16.268192  -18.334496
  27.312727 ]",34.433334,1033,0,1033,0
"[ -1.978022   -1.6263736 -10.681318    2.1978023   7.5164833  -4.967033
  28.       ]","[ -2.0188193  -1.4166721  10.388029  -16.490826  -14.600584  -17.54965
  27.312727 ]",34.466667,1034,0,1034,0
"[ -1.978022   -1.6263736 -10.681318    2.1978023   7.5164833  -4.967033
  28.       ]","[ -2.0035703  -1.42551    10.395324  -16.30773   -13.29578   -16.91908
  27.312727 ]",34.5,1035,0,1035,0
"[ -1.978022   -1.6263736 -10.681318    2.1978023   7.6043954  -4.967033
  28.       ]","[ -1.9862411  -1.4376181  10.405991  -15.913773  -11.58449   -16.071676
  27.312727 ]",34.533333,1036,0,1036,0
"[ -1.978022   -1.6263736 -10.681318    2.1978023   7.5164833  -4.967033
  28.       ]","[ -1.9756627  -1.447238   10.414591  -15.5026245 -10.329039  -15.43541
  27.312727 ]",34.566666,1037,0,1037,0
"[ -2.0659342  -1.6263736 -10.681318    2.1978023   7.428571   -4.967033
  28.       ]","[ -1.9663624  -1.4573269  10.42457   -14.972975   -9.050539  -14.775111
  27.312727 ]",34.6,1038,0,1038,0
"[ -2.0659342  -1.6263736 -10.681318    2.1978023   7.428571   -4.967033
  28.       ]","[ -1.958347   -1.4678917  10.436019  -14.3318     -7.7554746 -14.094323
  27.312727 ]",34.633335,1039,0,1039,0
"[ -2.1538463  -1.6263736 -10.681318    2.1978023   7.340659   -4.967033
  28.       ]","[ -1.9518137  -1.4779738  10.447705  -13.641586   -6.5568204 -13.452046
  27.312727 ]",34.666668,1040,0,1040,0
"[ -2.1538463  -1.5384616 -10.681318    2.1978023   7.340659   -5.054945
  28.       ]","[ -1.948428   -1.4847383  10.456014  -13.145159   -5.7762485 -13.02948
  27.312727 ]",34.7,1041,0,1041,0
"[ -2.1538463  -1.6263736 -10.681318    2.1098902   7.428571   -5.054945
  28.       ]","[ -1.9454163  -1.4934132  10.467102  -12.467965   -4.8021784 -12.492447
  27.312727 ]",34.733334,1042,0,1042,0
"[ -2.1538463  -1.6263736 -10.681318    2.1098902   7.428571   -5.054945
  28.       ]","[ -1.9442333  -1.5025028  10.4790535 -11.724302   -3.8204448 -11.943436
  27.312727 ]",34.766666,1043,0,1043,0
